시도,구시군,선거인수,투표수,보수정당,진보정당,그외정당,득표수_계,무효투표수,기권수
전국,합계,42479710,32807908,7852849,13423800,11395526,32672175,135733,9671802
서울특별시,합계,8382999,6590646,1365285,2781345,2422287,6568917,21729,1792353
서울특별시,종로구,133769,102566,22325,42512,37365,102202,364,31203
서울특별시,중구,109836,82852,17901,34062,30632,82595,257,26984
서울특별시,용산구,197962,148157,35230,58081,54349,147660,497,49805
서울특별시,성동구,259009,203175,40566,86686,75260,202512,663,55834
서울특별시,광진구,305172,240030,46368,105512,87351,239231,799,65142
서울특별시,동대문구,304972,236092,51631,98958,84676,235265,827,68880
서울특별시,중랑구,351986,265706,56545,111450,96749,264744,962,86280
서울특별시,성북구,378024,295866,57584,129263,108075,294922,944,82158
서울특별시,강북구,281434,210614,42268,89645,77989,209902,712,70820
서울특별시,도봉구,293679,229233,47461,94898,86023,228382,851,64446
서울특별시,노원구,464422,374213,67590,158167,147150,372907,1306,90209
서울특별시,은평구,413086,317275,60109,140180,115826,316115,1160,95811
서울특별시,서대문구,268987,212076,40513,93768,77078,211359,717,56911
서울특별시,마포구,320483,256992,46547,117336,92350,256233,759,63491
서울특별시,양천구,386393,310886,60814,133853,115273,309940,946,75507
서울특별시,강서구,501800,397108,76601,175882,143324,395807,1301,104692
서울특별시,구로구,350524,278805,59194,121077,97443,277714,1091,71719
서울특별시,금천구,204132,155010,31106,67423,55924,154453,557,49122
서울특별시,영등포구,316011,248833,53615,105834,88568,248017,816,67178
서울특별시,동작구,342434,276685,54431,121722,99675,275828,857,65749
서울특별시,관악구,446035,351240,59914,159854,130237,350005,1235,94795
서울특별시,서초구,362519,292916,74891,106416,110785,292092,824,69603
서울특별시,강남구,467032,365642,97639,128927,138028,364594,1048,101390
서울특별시,송파구,546867,441198,98549,177328,164050,439927,1271,105669
서울특별시,강동구,376431,297476,65893,122511,108107,296511,965,78955
부산광역시,합계,2950224,2261633,720484,872127,660098,2252709,8924,688591
부산광역시,중구,40448,28604,10684,9918,7907,28509,95,11844
부산광역시,서구,98536,71446,26360,24522,20266,71148,298,27090
부산광역시,동구,79720,58304,22188,19606,16288,58082,222,21416
부산광역시,영도구,109885,78013,25345,30094,22220,77659,354,31872
부산광역시,부산진구,323551,246124,79545,95042,70566,245153,971,77427
부산광역시,동래구,229464,181098,59616,67947,52906,180469,629,48366
부산광역시,남구,233838,181922,59137,68566,53502,181205,717,51916
부산광역시,북구,258693,203689,61175,83611,58010,202796,893,55004
부산광역시,해운대구,344624,266870,80904,102106,82942,265952,918,77754
부산광역시,기장군,124123,94393,26556,39412,28082,94050,343,29730
부산광역시,사하구,280843,211876,65252,82452,63223,210927,949,68967
부산광역시,금정구,209881,164127,54418,60169,48783,163370,757,45754
부산광역시,강서구,88518,68633,18711,30783,18923,68417,216,19885
부산광역시,연제구,175265,137602,44221,52454,40430,137105,497,37663
부산광역시,수영구,154637,119064,39832,43702,35152,118686,378,35573
부산광역시,사상구,198198,149868,46540,61743,40898,149181,687,48330
대구광역시,합계,2043276,1581347,714205,342620,517551,1574376,6971,461929
대구광역시,중구,68857,52180,24698,11477,15773,51948,232,16677
대구광역시,동구,294274,226510,100166,47350,77988,225504,1006,67764
대구광역시,서구,173359,127659,68782,22004,36224,127010,649,45700
대구광역시,남구,136206,100059,50304,19862,29421,99587,472,36147
대구광역시,북구,355739,276725,121368,62526,91598,275492,1233,79014
대구광역시,수성구,356388,285528,123074,64922,96461,284457,1071,70860
대구광역시,달서구,479081,374766,165781,82726,124606,373113,1653,104315
대구광역시,달성군,179372,137920,60032,31753,45480,137265,655,41452
인천광역시,합계,2409031,1820091,379191,747090,686682,1812963,7128,588940
인천광역시,중구,94392,69220,16139,28030,24819,68988,232,25172
인천광역시,동구,59362,44672,11446,16501,16528,44475,197,14690
인천광역시,남구,352503,254020,60603,96338,96072,253013,1007,98483
인천광역시,연수구,262343,208175,41920,85853,79686,207459,716,54168
인천광역시,남동구,430938,327425,66178,136132,123893,326203,1222,103513
인천광역시,부평구,455450,345398,66560,146859,130646,344065,1333,110052
인천광역시,계양구,271262,205824,37234,88890,78894,205018,806,65438
인천광역시,서구,404034,306672,56236,132399,116934,305569,1103,97362
인천광역시,강화군,59875,43938,17041,12153,14417,43611,327,15937
인천광역시,옹진군,18872,14747,5834,3935,4793,14562,185,4125
광주광역시,합계,1166901,957321,14882,583847,356103,954832,2489,209580
광주광역시,동구,83378,66287,1308,37053,27742,66103,184,17091
광주광역시,서구,247595,204787,3182,124183,76990,204355,432,42808
광주광역시,남구,177247,146037,2521,85642,57434,145597,440,31210
광주광역시,북구,356097,292001,4241,177850,109145,291236,765,64096
광주광역시,광산구,302584,248209,3630,159119,84792,247541,668,54375
대전광역시,합계,1220602,945897,191376,404545,346380,942301,3596,274705
대전광역시,동구,194189,143823,33015,57580,52589,143184,639,50366
대전광역시,중구,208017,157397,37657,62115,56993,156765,632,50620
대전광역시,서구,394539,307774,59593,133604,113457,306654,1120,86765
대전광역시,유성구,266632,218087,35445,103313,78666,217424,663,48545
대전광역시,대덕구,157225,118816,25666,47933,44675,118274,542,38409
울산광역시,합계,941093,744960,203602,282794,254966,741362,3598,196133
울산광역시,중구,198415,157051,47625,56657,51974,156256,795,41364
울산광역시,남구,276867,219569,63331,80662,74658,218651,918,57298
울산광역시,동구,138379,109054,23701,44931,39839,108471,583,29325
울산광역시,북구,151453,122933,26596,52058,43724,122378,555,28520
울산광역시,울주군,175979,136353,42349,48486,44771,135606,747,39626
세종특별자치시,합계,189421,152801,23211,77767,51259,152237,564,36620
세종특별자치시,세종특별자치시,189421,152801,23211,77767,51259,152237,564,36620
경기도,합계,10262309,7916009,1637345,3319812,2930488,7887645,28364,2346300
경기도,수원시장안구,239609,190917,37143,81392,71676,190211,706,48692
경기도,수원시권선구,290343,222078,42801,95263,83214,221278,800,68265
경기도,수원시팔달구,167122,123458,27782,49814,45377,122973,485,43664
경기도,수원시영통구,264002,220307,33354,105181,81114,219649,658,43695
경기도,성남시수정구,201105,149414,28395,63867,56580,148842,572,51691
경기도,성남시중원구,198663,146801,27896,62729,55607,146232,569,51862
경기도,성남시분당구,403060,338076,71332,139853,126004,337189,887,64984
경기도,의정부시,360255,270404,57027,110580,101867,269474,930,89851
경기도,안양시만안구,215032,167995,35189,70454,61749,167392,603,47037
경기도,안양시동안구,277376,230674,43072,101278,85641,229991,683,46702
경기도,부천시,705885,543777,100544,239697,201601,541842,1935,162108
경기도,광명시,271716,218795,39081,97959,81067,218107,688,52921
경기도,평택시,379547,273677,62827,104574,105117,272518,1159,105870
경기도,양주시,164908,121344,29739,46286,44707,120732,612,43564
경기도,동두천시,80335,55487,15733,19444,20016,55193,294,24848
경기도,안산시상록구,305169,226266,39723,98564,87052,225339,927,78903
경기도,안산시단원구,252848,187253,33862,80771,71875,186508,745,65595
경기도,고양시덕양구,366265,287087,55157,120063,110955,286175,912,79178
경기도,고양시일산동구,239470,188297,34980,81622,71156,187758,539,51173
경기도,고양시일산서구,239069,192610,35147,85919,71001,192067,543,46459
경기도,과천시,49206,40789,9055,16528,15079,40662,127,8417
경기도,의왕시,127577,103913,21218,43869,38475,103562,351,23664
경기도,구리시,159142,123469,26113,51181,45745,123039,430,35673
경기도,남양주시,524245,397972,86026,165079,145532,396637,1335,126273
경기도,오산시,161182,118683,21829,52358,44014,118201,482,42499
경기도,화성시,493782,386002,69014,176940,138766,384720,1282,107780
경기도,시흥시,322806,239227,43248,103732,91352,238332,895,83579
경기도,군포시,228831,186084,34784,82551,68153,185488,596,42747
경기도,하남시,176100,138937,31793,57298,49354,138445,492,37163
경기도,파주시,340754,256847,55347,107148,93350,255845,1002,83907
경기도,여주시,93145,65695,21581,20474,23314,65369,326,27450
경기도,이천시,167583,121841,33301,44109,43791,121201,640,45742
경기도,용인시처인구,184406,134872,33153,50423,50647,134223,649,49534
경기도,용인시수지구,268809,225513,50229,95325,79449,225003,510,43296
경기도,용인시기흥구,319811,261414,53405,116017,91346,260768,646,58397
경기도,안성시,148171,106490,26693,39380,39946,106019,471,41681
경기도,김포시,290415,225075,48490,93697,82185,224372,703,65340
경기도,광주시,268162,199221,45030,80175,73302,198507,714,68941
경기도,포천시,128917,90620,28030,27632,34413,90075,545,38297
경기도,연천군,38909,28675,9557,8384,10509,28450,225,10234
경기도,양평군,95097,71056,24800,21329,24540,70669,387,24041
경기도,가평군,53480,38897,13865,10873,13850,38588,309,14583
강원도,합계,1287173,955885,284909,324768,340959,950636,5249,331288
강원도,춘천시,229286,175879,43494,66874,64748,175116,763,53407
강원도,원주시,273858,204233,50750,77495,75150,203395,838,69625
강원도,강릉시,178461,132395,44421,41565,45726,131712,683,46066
강원도,동해시,76059,55542,19009,17184,19076,55269,273,20517
강원도,삼척시,59080,44097,15971,13496,14331,43798,299,14983
강원도,태백시,39001,28101,10046,9557,8349,27952,149,10900
강원도,정선군,33408,23859,8323,8270,7114,23707,152,9549
강원도,속초시,67471,46985,13883,15045,17848,46776,209,20486
강원도,고성군,25637,18692,6511,5664,6346,18521,171,6945
강원도,양양군,23853,17853,6687,5017,6029,17733,120,6000
강원도,인제군,27251,20751,6009,6574,7958,20541,210,6500
강원도,홍천군,59882,43648,13549,13851,15962,43362,286,16234
강원도,횡성군,39885,29447,10423,8833,10025,29281,166,10438
강원도,영월군,34905,25925,8779,8067,8938,25784,141,8980
강원도,평창군,37478,27444,9348,8591,9345,27284,160,10034
강원도,화천군,22164,17083,5019,5161,6711,16891,192,5081
강원도,양구군,19610,14848,4250,4526,5910,14686,162,4762
강원도,철원군,39884,29103,8437,8998,11393,28828,275,10781
충청북도,합계,1303688,975441,255502,374806,340251,970559,4882,328247
충청북도,청주시상당구,140080,106316,27108,42308,36433,105849,467,33764
충청북도,청주시서원구,174200,134980,30471,56521,47456,134448,532,39220
충청북도,청주시흥덕구,202801,153064,31023,66281,55081,152385,679,49737
충청북도,청주시청원구,150781,115327,24026,50487,40363,114876,451,35454
충청북도,충주시,172800,127426,38532,43551,44702,126785,641,45374
충청북도,제천시,113835,84700,26977,28517,28715,84209,491,29135
충청북도,단양군,26699,19905,7901,5708,6171,19780,125,6794
충청북도,영동군,43884,32554,10958,10432,10954,32344,210,11330
충청북도,보은군,30016,22341,7587,7268,7327,22182,159,7675
충청북도,옥천군,44730,33175,10431,11181,11324,32936,239,11555
충청북도,음성군,81508,56788,15180,20723,20510,56413,375,24720
충청북도,진천군,57571,41255,10265,15844,14922,41031,224,16316
충청북도,괴산군,34611,25824,9435,7876,8362,25673,151,8787
충청북도,증평군,30172,21786,5608,8109,7931,21648,138,8386
충청남도,합계,1711912,1240204,306614,476661,450671,1233946,6258,471708
충청남도,천안시서북구,285471,212329,37293,94202,80044,211539,790,73142
충청남도,천안시동남구,207268,151132,34869,59695,55880,150444,688,56136
충청남도,공주시,93453,67018,18449,25036,23133,66618,400,26435
충청남도,보령시,87274,62825,19453,20674,22260,62387,438,24449
충청남도,아산시,236407,173795,36741,73461,62828,173030,765,62612
충청남도,서산시,137217,98859,24572,37376,36427,98375,484,38358
충청남도,태안군,55379,38740,12666,12881,12922,38469,271,16639
충청남도,금산군,46637,32968,9416,11182,12119,32717,251,13669
충청남도,논산시,103557,72434,16948,28265,26824,72037,397,31123
충청남도,계룡시,32653,26530,6261,9566,10595,26422,108,6123
충청남도,당진시,134586,95417,23597,37191,34196,94984,433,39169
충청남도,부여군,61041,43288,13761,13492,15749,43002,286,17753
충청남도,서천군,48975,34889,9891,12554,12233,34678,211,14086
충청남도,홍성군,82972,59645,16682,21021,21622,59325,320,23327
충청남도,청양군,28528,20667,7104,6185,7243,20532,135,7861
충청남도,예산군,70494,49668,18911,13880,16596,49387,281,20826
전라북도,합계,1525626,1205794,40231,778747,382025,1201003,4791,319832
전라북도,전주시완산구,289452,236383,7003,157637,71016,235656,727,53069
전라북도,전주시덕진구,230552,187921,5183,125375,56863,187421,500,42631
전라북도,군산시,223599,172330,6360,109379,56086,171825,505,51269
전라북도,익산시,246727,192208,6470,123422,61586,191478,730,54519
전라북도,정읍시,96162,73678,2175,45894,25222,73291,387,22484
전라북도,남원시,70169,55371,1939,35539,17607,55085,286,14798
전라북도,김제시,75356,57886,2052,35870,19635,57557,329,17470
전라북도,완주군,78249,62470,2107,41057,19066,62230,240,15779
전라북도,진안군,22704,18107,819,11918,5272,18009,98,4597
전라북도,무주군,21591,17019,1225,10381,5312,16918,101,4572
전라북도,장수군,20123,16079,717,10714,4544,15975,104,4044
전라북도,임실군,25863,20381,771,12893,6562,20226,155,5482
전라북도,순창군,25319,20126,688,12309,7011,20008,118,5193
전라북도,고창군,50734,39188,1215,23877,13807,38899,289,11546
전라북도,부안군,49026,36647,1507,22482,12436,36425,222,12379
전라남도,합계,1572838,1238738,30221,737921,464270,1232412,6326,334100
전라남도,목포시,187620,145476,2584,77896,64481,144961,515,42144
전라남도,여수시,235605,185487,4281,117586,62923,184790,697,50118
전라남도,순천시,223756,181451,4525,122595,53664,180784,667,42305
전라남도,나주시,89312,71599,1448,43967,25775,71190,409,17713
전라남도,광양시,120767,96384,4100,63544,28405,96049,335,24383
전라남도,담양군,41434,33020,698,19961,12167,32826,194,8414
전라남도,장성군,39083,30670,851,17378,12291,30520,150,8413
전라남도,곡성군,26671,21247,624,12152,8272,21048,199,5424
전라남도,구례군,23487,18924,628,11873,6310,18811,113,4563
전라남도,고흥군,60101,47036,1349,26882,18383,46614,422,13065
전라남도,보성군,38902,29967,732,16666,12383,29781,186,8935
전라남도,화순군,54493,43572,770,25867,16705,43342,230,10921
전라남도,장흥군,34688,27149,636,14821,11531,26988,161,7539
전라남도,강진군,32299,25175,753,12476,11777,25006,169,7124
전라남도,완도군,44989,34886,762,20945,12886,34593,293,10103
전라남도,해남군,63440,48351,1158,25901,20952,48011,340,15089
전라남도,진도군,27614,21189,511,10392,10107,21010,179,6425
전라남도,영암군,47164,36402,825,18999,16347,36171,231,10762
전라남도,무안군,65997,52516,983,29516,21756,52255,261,13481
전라남도,영광군,46884,35919,819,20595,14301,35715,204,10965
전라남도,함평군,30227,23368,471,13539,9190,23200,168,6859
전라남도,신안군,38305,28950,713,14370,13664,28747,203,9355
경상북도,합계,2249984,1711627,827237,369726,504263,1701226,10401,538357
경상북도,포항시북구,221925,171444,77138,38629,54905,170672,772,50481
경상북도,포항시남구,200424,150740,66319,34808,48789,149916,824,49684
경상북도,울릉군,8968,6810,3520,1443,1802,6765,45,2158
경상북도,경주시,218154,167296,80090,38092,48179,166361,935,50858
경상북도,김천시,119825,92184,43998,22255,25319,91572,612,27641
경상북도,안동시,139937,107357,52978,23121,30538,106637,720,32580
경상북도,구미시,328174,246638,98732,62573,83997,245302,1336,81536
경상북도,영주시,92117,70861,34504,15280,20606,70390,471,21256
경상북도,영천시,87459,66091,35328,12250,18010,65588,503,21368
경상북도,상주시,87859,67717,38171,12356,16748,67275,442,20142
경상북도,문경시,63553,49113,27832,8616,12348,48796,317,14440
경상북도,예천군,40545,32124,18863,5261,7718,31842,282,8421
경상북도,경산시,212825,160794,72129,35602,52136,159867,927,52031
경상북도,청도군,39505,30398,17678,5323,7156,30157,241,9107
경상북도,고령군,29964,22396,13248,3754,5207,22209,187,7568
경상북도,성주군,40284,30070,16788,5409,7673,29870,200,10214
경상북도,칠곡군,98543,72006,31540,16872,23189,71601,405,26537
경상북도,군위군,22560,17627,11651,2251,3635,17537,90,4933
경상북도,의성군,49768,37855,23790,5365,8427,37582,273,11913
경상북도,청송군,23810,18418,10669,3218,4415,18302,116,5392
경상북도,영양군,15705,12048,6554,2281,3114,11949,99,3657
경상북도,영덕군,34714,26125,16314,3786,5808,25908,217,8589
경상북도,봉화군,29612,22947,12536,4209,6038,22783,164,6665
경상북도,울진군,43754,32568,16867,6972,8506,32345,223,11186
경상남도,합계,2744633,2135055,790491,779731,552417,2122639,12416,609578
경상남도,창원시의창구,207375,164047,56887,60757,45579,163223,824,43328
경상남도,창원시성산구,183547,153327,42052,63717,46878,152647,680,30220
경상남도,창원시마산합포구,153651,119281,54488,35592,28599,118679,602,34370
경상남도,창원시마산회원구,172306,136757,56340,45014,34738,136092,665,35549
경상남도,창원시진해구,146938,114779,40049,41249,32917,114215,564,32159
경상남도,진주시,281105,222813,93751,73929,53937,221617,1196,58292
경상남도,통영시,111279,82855,36128,25477,20732,82337,518,28424
경상남도,고성군,47369,34603,16797,9848,7693,34338,265,12766
경상남도,사천시,94377,71555,32475,22370,16221,71066,489,22822
경상남도,김해시,414018,318253,82880,147972,85833,316685,1568,95765
경상남도,밀양시,93568,70687,32394,20842,16966,70202,485,22881
경상남도,거제시,196936,150230,38775,68291,42328,149394,836,46706
경상남도,의령군,25302,19258,10134,5115,3795,19044,214,6044
경상남도,함안군,57493,43866,19809,13597,10149,43555,311,13627
경상남도,창녕군,55896,42878,24464,10310,7676,42450,428,13018
경상남도,양산시,256724,199835,58811,83412,56658,198881,954,56889
경상남도,하동군,43206,34324,14864,11211,7892,33967,357,8882
경상남도,남해군,40197,30208,14166,8680,7082,29928,280,9989
경상남도,함양군,34899,26640,13008,7388,5968,26364,276,8259
경상남도,산청군,32215,24513,12544,6561,5190,24295,218,7702
경상남도,거창군,53345,41325,19976,11256,9717,40949,376,12020
경상남도,합천군,42887,33021,19699,7143,5869,32711,310,9866
제주특별자치도,합계,518000,374459,68063,169493,134856,372412,2047,143541
제주특별자치도,제주시,375292,273163,48027,125717,98036,271780,1383,102129
제주특별자치도,서귀포시,142708,101296,20036,43776,36820,100632,664,41412
