지역,선거년도,선거종류,득표_1위_정당,득표_2위_정당,득표_1위_후보번호,득표_1위_득표율,득표_2위_후보번호,득표_2위_득표율,보수정당_후보자수,진보정당_후보자수,그외정당_후보자수,무소속_후보자수,선거인수,투표수,보수정당,진보정당,그외정당,무소속,득표수_계,무효투표수,기권수
부산,2002,광역단체장,보수정당,진보정당,1,0.6377,2,0.194,1,1,1,0,2784721,1163040,729589,221938,192594,0,1144121,18919,1621681
